1929,15
1929,16
1929,17
1929,18
1929,19
1929,20
1929,21
1929,22
1929,23
1929,24
1929,25
1929,26
1929,27
1929,28
1929,29
1929,30
1929,31
1929,32
1929,33
1929,34
1929,35
1929,36
1929,37
1929,38
1929,39
1929,40
1929,41
1929,42
1929,43
1929,44
1929,45
1929,46
1929,47
1929,48
1929,49
1929,50
1929,51
1929,52
1929,53
1929,54
1930.6,55
1936.5,56
1948.8,57
1967.3,58
1989.9,59
2014.5,60
2039.1,61
2061.7,62
2080.2,63
2092.5,64
2096.8,65
2092.5,66
2080.2,67
2061.7,68
2039.1,69
2014.5,70
1989.9,71
1967.3,72
1948.8,73
1936.5,74
1930.6,75
1929,76
1929,77
1929,78
1929,79
1929,80
1929,81
1929,82
1929,83
1929,84
1929,85
1929,86
1929,87
1929,88
1929,89
1929,90
1929,91
1929,92
1929,93
1929,94
1929,95
1929,96
1929,97
1929,98
1929,99
1929,100
1929,101
1929,102
1929,103
1929,104
1927.8,105
1923.4,106
1914.3,107
1900.6,108
1883.9,109
1865.5,110
1847.1,111
1830.1,112
1816,113
1806.3,114
1801.5,115
1800.8,116
1802.7,117
1806.2,118
1810.9,119
1816.6,120
1823,121
1829.8,122
1836.7,123
1843.4,124
1849.9,125
1856.1,126
1862.4,127
1868.9,128
1875.7,129
1882.9,130
1890.7,131
1899.1,132
1908.3,133
1918.4,134
1930.5,135
1947,136
1969.1,137
1996.7,138
2027.9,139
2061.2,140
2094.7,141
2126.7,142
2155.6,143
2179.7,144
2198.2,145
2211.8,146
2221.6,147
2228.5,148
2232.6,149
2233.8,150
2232.3,151
2228,152
2221,153
2211.4,154
2197.9,155
2178.6,156
2152.5,157
2120.4,158
2084.7,159
2048,160
2012.6,161
1981.1,162
1955.7,163
1939.1,164
1931.1,165
1929,166
1929,167
1929,168
1929,169
1929,170
1929,171
1929,172
1929,173
1929,174
1929,175
1929,176
1929,177
1929,178
1929,179
1929,180
1929,181
1929,182
1929,183
1929,184
1929,185
1929,186
1929,187
1929,188
1929,189
1929,190
1929,191
1929,192
1929,193
1929,194
1929,195
1929,196
1929,197
1929,198
1929,199
1929,200
1929,201
1929,202
1929,203
1929,204
1929,205
1929,206
1929,207
1929,208
1929,209
1929,210
1929,211
1929,212
1929,213
1929,214
1929,215
1929,216
1929,217
1929,218
1929,219
1929,220
1929,221
1929,222
1929,223
1929,224
1929,225
1929,226
1929,227
1929,228
1929,229
1929,230
1929,231
1929,232
1929,233
1929,234
1929,235
